2010 2020 2030 2040 2050 2060 2070 2080 2090 2100 2110 2120 2130 2140 2150 2160 2170 2180 2190 2200
29.796630771544 61.7761740248633 97.7206498970622 167.480954290408 304.221708210568 519.073178815625 828.159516071212 1231.0658504204 1691.96323929812 2192.23581329915 2721.10383877315 3475.33473158422 4285.85061165736 5144.74615512804 6022.52356378339 6839.0991829754 7639.65340558396 8447.3434652641 9258.73988229597 10054.0486611942
30.7905835495445 63.5007135044586 100.023324617917 170.72581312984 309.313913373867 528.443665320574 839.975738552004 1246.06876025339 1711.08898284548 2215.49383033244 2742.26247361931 3499.00817043676 4312.12172531527 5173.91009476555 6055.94613160588 6874.60633385033 7680.5547014689 8494.01463839531 9311.68511358616 10107.887161773
31.8129514104032 65.4072240929861 102.436070511703 174.340005680559 315.402361394534 537.102180672384 850.913333714594 1260.66235767407 1727.61325331034 2234.41929515757 2764.092320026 3526.17808443112 4343.74122355978 5206.92436250986 6094.98549235202 6914.74262061374 7724.65532624703 8541.93608311093 9372.38090238416 10171.4915333075
33.2729259370072 67.2643875399175 104.779115483149 178.346238542985 322.010797175037 545.576360181906 862.545115523187 1274.36009758281 1745.26579110649 2259.42092758247 2786.97656894364 3548.23265850285 4372.55605618287 5242.41988358821 6129.57603780693 6956.14650542204 7770.68162566388 8592.94909703573 9421.94587273852 10233.2919868497
34.6898388407277 68.9385789712046 107.351024842677 182.4022169802 328.731441607359 555.867359883349 875.189273813946 1289.78514596883 1763.29990740774 2281.69052548313 2812.85490806933 3577.76743085174 4401.05679072976 5277.64154980929 6172.49981280097 7003.15960247935 7820.9416127205 8651.02682135231 9487.40743998868 10301.4905812603
36.5579012429065 72.2442394336633 111.065715641071 187.378404917938 336.976713693612 566.864477205699 889.393245796151 1307.21583382024 1784.7689742272 2307.77044010681 2842.70964805503 3610.27481375277 4436.36053794866 5312.18500856803 6209.88983237083 7049.72762519622 7881.57901926036 8716.16768251667 9561.11246682069 10384.2787522471
38.293914235392 75.3179124598101 114.665570400525 193.887585743887 345.950743624976 579.97745130117 905.288432613229 1329.18429370603 1812.04219382213 2341.67214773675 2881.05205938752 3656.76293744721 4491.65134422985 5366.60017215201 6264.2912932919 7112.24795614493 7947.08073498143 8792.59721827747 9643.03306604955 10484.0186501552
40.726297197408 78.8505633675147 118.756848543326 202.19663300418 359.621467000802 598.27599078335 928.763663495319 1359.9615821445 1846.63813627734 2378.0923020669 2918.57367476167 3701.83684969577 4543.43679842573 5431.06547599742 6337.92530077152 7190.34902351113 8035.04598868532 8890.99784545765 9749.26628377753 10600.0117543011
43.7316246983526 83.5497278833659 124.409852059777 211.778839242509 376.100943252463 618.301972678779 958.462535695538 1394.10060725161 1887.62794297383 2431.23996702199 2965.75780197632 3755.9188020618 4604.47736626216 5505.83090755932 6439.82984307667 7300.60490816036 8155.10923007889 9027.47961930092 9913.19866967276 10785.6247150933
49.1006834722475 93.9858615280079 134.913502812978 224.810233894817 399.562314719786 652.758547654318 1000.08923759192 1448.00211844582 1957.38056703746 2519.7283517976 3050.24509153006 3859.64125631051 4717.67523392096 5643.0149133716 6589.69312068635 7484.85807344054 8376.6315412665 9279.15950687956 10195.8681413323 11093.8178896709
71.7047882658126 125.287333784577 186.555585948819 319.844651833665 569.506182214222 941.42217203837 1422.61288452271 2037.74215490558 2731.7671899239 3500.91238385741 4368.71195483351 5417.98381337251 6543.52404242606 7755.34559797329 8956.80610316428 10152.7961633179 11378.2792204021 12648.2707898463 13969.7041856064 15244.3732830046
